Reactome Pathway	Sum	Avg	StdDev
Sphingolipid de novo biosynthesis	3	0.06	0.239897937482095
Budding	0	0	0
p75NTR recruits signalling complexes	5	0.1	0.303045763365663
Mitotic Prophase	14	0.28	1.06980829867709
CREB phosphorylation through the activation of Ras	6	0.12	0.328260722659316
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	1	0.02	0.14142135623731
AKT phosphorylates targets in the cytosol	9	0.18	0.481917936955229
Protein folding	15	0.3	0.814411017927956
SHC1 events in ERBB2 signaling	5	0.1	0.364215679542342
Interleukin-1 processing	1	0.02	0.14142135623731
Integration of provirus	0	0	0
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	9	0.18	0.388087934491604
Abortive elongation of HIV-1 transcript in the absence of Tat	4	0.08	0.27404751561787
APC-Cdc20 mediated degradation of Nek2A	1	0.02	0.14142135623731
Eukaryotic Translation Initiation	7	0.14	0.49528388066742
Processing of DNA ends prior to end rejoining	1	0.02	0.14142135623731
MPS VI - Maroteaux-Lamy syndrome	30	0.6	1.16057691494799
Nef mediated downregulation of MHC class I complex cell surface expression	4	0.08	0.340467865366085
GRB2:SOS provides linkage to MAPK signaling for Integrins	5	0.1	0.303045763365663
RNA Polymerase III Transcription Termination	2	0.04	0.197948663722157
Cap-dependent Translation Initiation	7	0.14	0.49528388066742
ABH2 mediated Reversal of Alkylation Damage	0	0	0
Transport of the SLBP Dependant Mature mRNA	7	0.14	0.728711471134677
Nucleotide-like (purinergic) receptors	3	0.06	0.239897937482095
alpha-linolenic acid (ALA) metabolism	2	0.04	0.282842712474619
Alpha-defensins	1	0.02	0.14142135623731
Fusion and Uncoating of the Influenza Virion	0	0	0
Mitotic Anaphase	27	0.54	1.4874989281423
TWIK-releated acid-sensitive K+ channel (TASK)	0	0	0
Inhibition of replication initiation of damaged DNA by RB1/E2F1	3	0.06	0.313635691430002
MRN complex relocalizes to nuclear foci	0	0	0
TRAF6 Mediated Induction of proinflammatory cytokines	13	0.26	0.527218345349884
Synthesis of IPs in the nucleus	0	0	0
Synthesis of Lipoxins (LX)	5	0.1	0.462910049886276
PD-1 signaling	4	0.08	0.27404751561787
Regulation of actin dynamics for phagocytic cup formation	19	0.38	0.752953368748825
Fatty Acyl-CoA Biosynthesis	7	0.14	0.404565778814466
RMTs methylate histone arginines	9	0.18	0.481917936955229
Pregnenolone biosynthesis	0	0	0
Signaling by FGFR2 amplification mutants	0	0	0
Signaling by NOTCH1 in Cancer	16	0.32	0.551065757771026
"PTM: gamma carboxylation, hypusine formation and arylsulfatase activation"	11	0.22	0.464670170494017
AXIN missense mutants destabilize the destruction complex	18	0.36	1.04510520903839
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	1	0.02	0.14142135623731
Serotonin and melatonin biosynthesis	1	0.02	0.14142135623731
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	19	0.38	0.830293776384022
Nuclear Events (kinase and transcription factor activation)	5	0.1	0.364215679542342
SRP-dependent cotranslational protein targeting to membrane	6	0.12	0.435187034620795
NoRC negatively regulates rRNA expression	11	0.22	0.464670170494017
Organic anion transporters	2	0.04	0.197948663722157
Visual phototransduction	15	0.3	0.735402152927643
Formation of Fibrin Clot (Clotting Cascade)	6	0.12	0.328260722659316
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	0	0	0
L1CAM interactions	45	0.9	1.21638474042331
Formation of transcription-coupled NER (TC-NER) repair complex	5	0.1	0.303045763365663
Asymmetric localization of PCP proteins	11	0.22	0.648074069840786
AMER1 mutants destabilize the destruction complex	18	0.36	1.04510520903839
"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	5	0.1	0.303045763365663
Activation of BAD and translocation to mitochondria	3	0.06	0.239897937482095
Mitotic M-M/G1 phases	39	0.78	1.94086031839239
Gamma-carboxylation of protein precursors	2	0.04	0.197948663722157
PLC-gamma1 signalling	5	0.1	0.303045763365663
Ribosomal scanning and start codon recognition	3	0.06	0.239897937482095
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	0	0	0
Synthesis of PIPs at the ER membrane	1	0.02	0.14142135623731
M/G1 Transition	13	0.26	0.803309481114831
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	21	0.42	0.810391691639019
Latent infection of Homo sapiens with Mycobacterium tuberculosis	8	0.16	0.467734444106997
Glucose transport	12	0.24	0.770899289327545
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	18	0.36	0.721676053732291
Tandem pore domain potassium channels	0	0	0
Classical antibody-mediated complement activation	4	0.08	0.27404751561787
Relaxin receptors	1	0.02	0.14142135623731
Synthesis of DNA	18	0.36	0.802038219863897
ZBP1(DAI) mediated induction of type I IFNs	5	0.1	0.303045763365663
MPS IX - Natowicz syndrome	30	0.6	1.16057691494799
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	7	0.14	0.350509832753866
Methionine salvage pathway	1	0.02	0.14142135623731
Aflatoxin activation and detoxification	2	0.04	0.197948663722157
Entry of Influenza Virion into Host Cell via Endocytosis	0	0	0
Resolution of AP sites via the multiple-nucleotide patch replacement pathway	0	0	0
Diseases associated with visual transduction	15	0.3	0.735402152927643
Synthesis of UDP-N-acetyl-glucosamine	3	0.06	0.239897937482095
The AIM2 inflammasome	1	0.02	0.14142135623731
Post-transcriptional silencing by small RNAs	0	0	0
Signaling by SCF-KIT	56	1.12	1.92343230625221
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	1	0.02	0.14142135623731
Activation of Na-permeable Kainate Receptors	0	0	0
NF-kB is activated and signals survival	4	0.08	0.27404751561787
Signaling by WNT in cancer	44	0.88	1.43768521433247
Interaction between L1 and Ankyrins	22	0.44	0.704504457482169
AUF1 (hnRNP D0) destabilizes mRNA	9	0.18	0.62889602008729
Base-free sugar-phosphate removal via the single-nucleotide replacement pathway	0	0	0
Collagen degradation	6	0.12	0.328260722659316
Gap junction degradation	1	0.02	0.14142135623731
G-protein beta:gamma signalling	5	0.1	0.364215679542342
TCF dependent signaling in response to WNT	43	0.86	1.44292786248188
SHC-related events triggered by IGF1R	3	0.06	0.239897937482095
Signal regulatory protein (SIRP) family interactions	22	0.44	0.501426536422407
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	0	0	0
Transport of connexins along the secretory pathway	0	0	0
ChREBP activates metabolic gene expression	2	0.04	0.197948663722157
Peptide hormone biosynthesis	2	0.04	0.197948663722157
Cation-coupled Chloride cotransporters	2	0.04	0.197948663722157
G alpha (q) signalling events	29	0.58	1.1264899430695
Prolonged ERK activation events	5	0.1	0.462910049886276
Metabolism of steroid hormones and vitamin D	3	0.06	0.239897937482095
Reduction of cytosolic Ca++ levels	1	0.02	0.14142135623731
Class A/1 (Rhodopsin-like receptors)	39	0.78	1.60725396441336
"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	1	0.02	0.14142135623731
Depurination	0	0	0
Cell-Cell communication	58	1.16	1.37558892768123
ATM mediated response to DNA double-strand break	3	0.06	0.239897937482095
Cyclin B2 mediated events	0	0	0
Signal attenuation	4	0.08	0.27404751561787
TGFBR1 KD Mutants in Cancer	13	0.26	0.527218345349884
Beta-catenin phosphorylation cascade	8	0.16	0.509501557146486
Role of DCC in regulating apoptosis	4	0.08	0.340467865366085
Signaling by Robo receptor	9	0.18	0.388087934491604
Sodium/Calcium exchangers	2	0.04	0.197948663722157
Transport of fatty acids	0	0	0
Scavenging of heme from plasma	10	0.2	0.571428571428571
Enzymatic degradation of dopamine by COMT	0	0	0
Pre-NOTCH Processing in the Endoplasmic Reticulum	3	0.06	0.239897937482095
RNA Polymerase II Transcription	19	0.38	0.779586494265272
STING mediated induction of host immune responses	2	0.04	0.197948663722157
HIV elongation arrest and recovery	7	0.14	0.49528388066742
Histamine receptors	0	0	0
TWIK-related spinal cord K+ channel (TRESK)	0	0	0
MicroRNA (miRNA) biogenesis	4	0.08	0.340467865366085
IKK complex recruitment mediated by RIP1	7	0.14	0.350509832753866
Downregulation of ERBB2:ERBB3 signaling	5	0.1	0.364215679542342
Tristetraprolin (TTP) destabilizes mRNA	4	0.08	0.27404751561787
Amine-derived hormones	3	0.06	0.313635691430002
Recycling pathway of L1	5	0.1	0.303045763365663
Glucuronidation	12	0.24	0.517450579322138
Chemokine receptors bind chemokines	2	0.04	0.197948663722157
Nuclear Envelope Reassembly	0	0	0
Activation of AMPA receptors	1	0.02	0.14142135623731
Organic cation transport	0	0	0
Interferon alpha/beta signaling	9	0.18	0.522552604519197
Signaling by NOTCH1	16	0.32	0.551065757771026
Synthesis of 5-eicosatetraenoic acids	1	0.02	0.14142135623731
Synthesis of PI	0	0	0
Plus-strand DNA synthesis	0	0	0
Regulation of insulin secretion	21	0.42	0.882713811758595
Role of LAT2/NTAL/LAB on calcium mobilization	53	1.06	1.53077278069688
