Reactome Pathway	Sum	Avg	StdDev
Presynaptic nicotinic acetylcholine receptors	10	0.416666666666667	0.583592075121765
Defective TCN2 causes hereditary megaloblastic anemia	48	2	2.94883912309794
Downregulation of TGF-beta receptor signaling	6	0.25	1.03209369308428
Signaling by FGFR in disease	98	4.08333333333333	4.34307711658217
Signaling by activated point mutants of FGFR1	4	0.166666666666667	0.380693493813441
Nef Mediated CD4 Down-regulation	2	0.0833333333333333	0.28232985128664
Cyclin A/B1 associated events during G2/M transition	12	0.5	1.10335456873474
MAP kinase activation in TLR cascade	24	1	1.47441956154897
Regulation of Commissural axon pathfinding by Slit and Robo	0	0	0
VEGF ligand-receptor interactions	4	0.166666666666667	0.380693493813441
RNA Polymerase I Transcription Termination	23	0.958333333333333	1.73152776639507
Defective GIF causes intrinsic factor deficiency	48	2	2.94883912309794
Signaling by NOTCH3	5	0.208333333333333	0.414851116999053
Orc1 removal from chromatin	30	1.25	3.32644215210551
Acetylcholine Binding And Downstream Events	11	0.458333333333333	0.721060008759246
Beta oxidation of hexanoyl-CoA to butanoyl-CoA	0	0	0
Mitochondrial Uncoupling Proteins	0	0	0
Defective CD320 causes methylmalonic aciduria	48	2	2.94883912309794
ER Quality Control Compartment (ERQC)	3	0.125	0.448427203146441
ERK/MAPK targets	11	0.458333333333333	0.779027636204913
Striated Muscle Contraction	31	1.29166666666667	1.75645806313052
Assembly of collagen fibrils and other multimeric structures	29	1.20833333333333	1.38247310428014
Processing of Capped Intronless Pre-mRNA	14	0.583333333333333	1.24818709114169
O-glycosylation of TSR domain-containing proteins	22	0.916666666666667	0.974307632279888
Nuclear Receptor transcription pathway	33	1.375	1.24455335099716
FGFR3c ligand binding and activation	5	0.208333333333333	0.414851116999053
Telomere Extension By Telomerase	3	0.125	0.337831962346088
Loss of Function of SMAD4 in Cancer	27	1.125	1.45400496380948
MHC class II antigen presentation	27	1.125	1.62353612993903
Cytosolic sensors of pathogen-associated DNA	31	1.29166666666667	2.25502659131466
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	11	0.458333333333333	0.721060008759246
Transport of connexons to the plasma membrane	2	0.0833333333333333	0.28232985128664
phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	38	1.58333333333333	2.79621897921285
trans-Golgi Network Vesicle Budding	30	1.25	2.70667451987152
Developmental Biology	276	11.5	11.9127261144652
Ceramide signalling	1	0.0416666666666667	0.204124145231932
PLC-mediated hydrolysis of PIP2	1	0.0416666666666667	0.204124145231932
Mitochondrial biogenesis	36	1.5	1.91106617181182
Signaling by EGFR in Cancer	93	3.875	4.12112795872367
Tat-mediated HIV elongation arrest and recovery	17	0.708333333333333	1.04170289792063
Prefoldin mediated transfer of substrate  to CCT/TriC	12	0.5	0.589767824619589
Initiation of Nuclear Envelope Reformation	3	0.125	0.337831962346088
IRS-related events	43	1.79166666666667	2.79719061958938
ARMS-mediated activation	6	0.25	0.442325868464691
Formation of HIV elongation complex in the absence of HIV Tat	25	1.04166666666667	1.70623324433032
IRAK2 mediated activation of TAK1 complex	5	0.208333333333333	0.414851116999053
"Cobalamin (Cbl, vitamin B12) transport and metabolism"	6	0.25	0.607918758874329
Proton/oligonucleotide cotransporters	1	0.0416666666666667	0.204124145231932
Viral Messenger RNA Synthesis	12	0.5	0.834057656228299
NOSTRIN mediated eNOS trafficking	2	0.0833333333333333	0.408248290463863
Downstream TCR signaling	21	0.875	0.9469631093315
S6K1-mediated signalling	4	0.166666666666667	0.637022057270606
Binding and Uptake of Ligands by Scavenger Receptors	27	1.125	1.84891272397308
deletions in the AMER1 gene destabilize the destruction complex	38	1.58333333333333	2.79621897921285
RNA Pol II CTD phosphorylation and interaction with CE	21	0.875	1.67624061778005
G beta:gamma signalling through PLC beta	6	0.25	0.607918758874329
Resolution of D-loop structures through Holliday junction intermediates	0	0	0
deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling	38	1.58333333333333	2.79621897921285
Activated point mutants of FGFR2	8	0.333333333333333	0.637022057270606
Lagging Strand Synthesis	14	0.583333333333333	1.6396358733272
Mitochondrial tRNA aminoacylation	12	0.5	1.47441956154897
Translesion synthesis by Pol zeta	0	0	0
Signaling by TGF-beta Receptor Complex in Cancer	27	1.125	1.45400496380948
Interleukin-1 signaling	18	0.75	1.48177332069148
Antiviral mechanism by IFN-stimulated genes	37	1.54166666666667	2.10546218548155
2-LTR circle formation	0	0	0
Cytosolic tRNA aminoacylation	13	0.541666666666667	0.883627241233132
Tachykinin receptors bind tachykinins	5	0.208333333333333	0.414851116999053
Glucagon signaling in metabolic regulation	12	0.5	0.884651736929383
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	6	0.25	0.675663924692176
Assembly of the RAD51-ssDNA nucleoprotein complex	2	0.0833333333333333	0.408248290463863
Pausing and recovery of Tat-mediated HIV elongation	17	0.708333333333333	1.04170289792063
Carnitine synthesis	1	0.0416666666666667	0.204124145231932
RNA Polymerase III Transcription Initiation From Type 3 Promoter	19	0.791666666666667	1.53167049091951
Reversible hydration of carbon dioxide	14	0.583333333333333	1.44212001751849
LDL-mediated lipid transport	2	0.0833333333333333	0.28232985128664
Mitochondrial transcription termination	0	0	0
Amyloids	21	0.875	1.29589653371207
Hydrolysis of LPC	2	0.0833333333333333	0.408248290463863
Eukaryotic Translation Elongation	33	1.375	2.42832022814842
Signal Transduction	888	37	47.7830240912434
RNA Polymerase III Chain Elongation	10	0.416666666666667	0.717281502356772
Regulation of innate immune responses to cytosolic DNA	7	0.291666666666667	0.907896118682551
Mitotic G2-G2/M phases	48	2	2.99274485032226
Post-chaperonin tubulin folding pathway	10	0.416666666666667	0.583592075121765
Axon guidance	163	6.79166666666667	7.59278356854985
Adrenoceptors	3	0.125	0.337831962346088
"XAV939 inhibits tankyrase, stabilizing AXIN"	87	3.625	5.92571771473993
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	4	0.166666666666667	0.380693493813441
cRNA Synthesis	0	0	0
tRNA Aminoacylation	23	0.958333333333333	2.05318769481626
DNA Damage/Telomere Stress Induced Senescence	36	1.5	1.47441956154897
Toll Like Receptor 5 (TLR5) Cascade	34	1.41666666666667	2.10417115080596
VEGFR2 mediated vascular permeability	14	0.583333333333333	1.47196014438797
G0 and Early G1	14	0.583333333333333	1.47196014438797
HSF1-dependent transactivation	19	0.791666666666667	1.71892703304344
MyD88:Mal cascade initiated on plasma membrane	40	1.66666666666667	2.16024689946929
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	4	0.166666666666667	0.481543412343077
Tryptophan catabolism	1	0.0416666666666667	0.204124145231932
formation of the beta-catenin:TCF transactivating complex	20	0.833333333333333	1.16718415024353
Pyrimidine metabolism	6	0.25	0.531609533071195
IRAK1 recruits IKK complex	5	0.208333333333333	0.508977377704051
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	0	0	0
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	1	0.0416666666666667	0.204124145231932
Signaling by Rho GTPases	71	2.95833333333333	3.68875101599051
NS1 Mediated Effects on Host Pathways	1	0.0416666666666667	0.204124145231932
Butyrate Response Factor 1 (BRF1) destabilizes mRNA	13	0.541666666666667	0.977092700273386
Semaphorin interactions	35	1.45833333333333	2.32152810743768
Caspase-8 activation by cleavage	15	0.625	0.575779245136914
HIV Life Cycle	70	2.91666666666667	5.00362187660678
HDMs demethylate histones	20	0.833333333333333	1.12931940514656
Na+/Cl- dependent neurotransmitter transporters	10	0.416666666666667	1.05980583400786
Interconversion of polyamines	4	0.166666666666667	0.481543412343077
Stimuli-sensing channels	65	2.70833333333333	2.71035320442809
HIV Transcription Elongation	25	1.04166666666667	1.70623324433032
"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	9	0.375	0.875388112682647
ABCA transporters in lipid homeostasis	12	0.5	1.06321906614239
Complement cascade	14	0.583333333333333	0.880546602310508
G alpha (z) signalling events	16	0.666666666666667	1.16718415024353
VEGF binds to VEGFR leading to receptor dimerization	4	0.166666666666667	0.380693493813441
Toll Like Receptor 4 (TLR4) Cascade	55	2.29166666666667	3.22327360824724
Resolution of D-loop structures	0	0	0
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	4	0.166666666666667	0.637022057270606
Signaling by ERBB4	81	3.375	4.08403572781715
Organic cation/anion/zwitterion transport	3	0.125	0.337831962346088
TRAF3-dependent IRF activation pathway	6	0.25	0.607918758874329
Organic anion transport	1	0.0416666666666667	0.204124145231932
Highly sodium permeable acetylcholine nicotinic receptors	7	0.291666666666667	0.464305621487537
Translation initiation complex formation	23	0.958333333333333	1.8528278426483
PDE3B signalling	0	0	0
TRAF6 mediated induction of TAK1 complex	7	0.291666666666667	0.464305621487537
ERK1 activation	3	0.125	0.337831962346088
Neurotoxicity of clostridium toxins	6	0.25	0.442325868464691
Laminin interactions	12	0.5	0.834057656228299
Gap-filling DNA repair synthesis and ligation in GG-NER	9	0.375	1.24455335099716
Regulation of cholesterol biosynthesis by SREBP (SREBF)	35	1.45833333333333	2.30272365512757
Degradation of GABA	2	0.0833333333333333	0.28232985128664
Activation of TRKA receptors	1	0.0416666666666667	0.204124145231932
Sphingolipid de novo biosynthesis	13	0.541666666666667	1.17876747224514
Budding	0	0	0
p75NTR recruits signalling complexes	6	0.25	0.607918758874329
Mitotic Prophase	46	1.91666666666667	2.66893019874951
CREB phosphorylation through the activation of Ras	16	0.666666666666667	0.761386987626881
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	1	0.0416666666666667	0.204124145231932
AKT phosphorylates targets in the cytosol	3	0.125	0.612372435695794
Protein folding	21	0.875	1.29589653371207
SHC1 events in ERBB2 signaling	12	0.5	0.589767824619589
Interleukin-1 processing	1	0.0416666666666667	0.204124145231932
Integration of provirus	0	0	0
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	25	1.04166666666667	1.42886901662352
Abortive elongation of HIV-1 transcript in the absence of Tat	14	0.583333333333333	1.0179547554081
APC-Cdc20 mediated degradation of Nek2A	15	0.625	0.769669607265238
Eukaryotic Translation Initiation	46	1.91666666666667	3.07750133919607
Processing of DNA ends prior to end rejoining	0	0	0
MPS VI - Maroteaux-Lamy syndrome	62	2.58333333333333	2.94761018404766
Nef mediated downregulation of MHC class I complex cell surface expression	4	0.166666666666667	0.380693493813441
GRB2:SOS provides linkage to MAPK signaling for Integrins	9	0.375	0.769669607265238
RNA Polymerase III Transcription Termination	11	0.458333333333333	0.721060008759246
Cap-dependent Translation Initiation	46	1.91666666666667	3.07750133919607
ABH2 mediated Reversal of Alkylation Damage	0	0	0
Transport of the SLBP Dependant Mature mRNA	23	0.958333333333333	2.03190137270631
Nucleotide-like (purinergic) receptors	5	0.208333333333333	0.414851116999053
alpha-linolenic acid (ALA) metabolism	4	0.166666666666667	0.481543412343077
Alpha-defensins	3	0.125	0.337831962346088
Fusion and Uncoating of the Influenza Virion	0	0	0
Mitotic Anaphase	85	3.54166666666667	7.22302578212728
TWIK-releated acid-sensitive K+ channel (TASK)	3	0.125	0.337831962346088
Inhibition of replication initiation of damaged DNA by RB1/E2F1	6	0.25	0.442325868464691
MRN complex relocalizes to nuclear foci	3	0.125	0.337831962346088
TRAF6 Mediated Induction of proinflammatory cytokines	31	1.29166666666667	1.94442719108978
Synthesis of IPs in the nucleus	1	0.0416666666666667	0.204124145231932
Synthesis of Lipoxins (LX)	4	0.166666666666667	0.481543412343077
PD-1 signaling	2	0.0833333333333333	0.28232985128664
Regulation of actin dynamics for phagocytic cup formation	30	1.25	1.48177332069148
Fatty Acyl-CoA Biosynthesis	10	0.416666666666667	0.880546602310508
RMTs methylate histone arginines	26	1.08333333333333	2.01982923657609
Pregnenolone biosynthesis	13	0.541666666666667	0.779027636204913
Signaling by FGFR2 amplification mutants	0	0	0
Signaling by NOTCH1 in Cancer	42	1.75	1.79975843789732
"PTM: gamma carboxylation, hypusine formation and arylsulfatase activation"	22	0.916666666666667	1.47196014438797
AXIN missense mutants destabilize the destruction complex	38	1.58333333333333	2.79621897921285
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	0	0	0
Serotonin and melatonin biosynthesis	2	0.0833333333333333	0.28232985128664
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	43	1.79166666666667	2.60399637124349
Nuclear Events (kinase and transcription factor activation)	11	0.458333333333333	0.779027636204913
SRP-dependent cotranslational protein targeting to membrane	37	1.54166666666667	2.51912970939442
NoRC negatively regulates rRNA expression	36	1.5	2.37743010686823
Organic anion transporters	3	0.125	0.337831962346088
Visual phototransduction	36	1.5	2.79751442472094
Formation of Fibrin Clot (Clotting Cascade)	16	0.666666666666667	1.20385853085769
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	1	0.0416666666666667	0.204124145231932
L1CAM interactions	49	2.04166666666667	1.87614699217089
Formation of transcription-coupled NER (TC-NER) repair complex	20	0.833333333333333	1.83366268451417
Asymmetric localization of PCP proteins	31	1.29166666666667	2.72634755937183
AMER1 mutants destabilize the destruction complex	38	1.58333333333333	2.79621897921285
"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	10	0.416666666666667	0.653862548158294
Activation of BAD and translocation to mitochondria	5	0.208333333333333	0.721060008759246
Mitotic M-M/G1 phases	139	5.79166666666667	10.3586937512354
Gamma-carboxylation of protein precursors	3	0.125	0.448427203146441
PLC-gamma1 signalling	16	0.666666666666667	0.916831342257085
Ribosomal scanning and start codon recognition	22	0.916666666666667	1.83958092265997
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	14	0.583333333333333	0.775531608229039
Synthesis of PIPs at the ER membrane	0	0	0
M/G1 Transition	35	1.45833333333333	3.86713203096656
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	71	2.95833333333333	3.05712520069977
Latent infection of Homo sapiens with Mycobacterium tuberculosis	24	1	1.47441956154897
Glucose transport	31	1.29166666666667	2.31214499821132
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	32	1.33333333333333	2.21980544910676
Tandem pore domain potassium channels	5	0.208333333333333	0.414851116999053
Classical antibody-mediated complement activation	3	0.125	0.448427203146441
Relaxin receptors	1	0.0416666666666667	0.204124145231932
Synthesis of DNA	44	1.83333333333333	4.63133623939343
ZBP1(DAI) mediated induction of type I IFNs	14	0.583333333333333	1.34864397811659
MPS IX - Natowicz syndrome	62	2.58333333333333	2.94761018404766
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	11	0.458333333333333	0.508977377704051
Methionine salvage pathway	2	0.0833333333333333	0.28232985128664
Aflatoxin activation and detoxification	7	0.291666666666667	0.858672720295521
Entry of Influenza Virion into Host Cell via Endocytosis	0	0	0
Resolution of AP sites via the multiple-nucleotide patch replacement pathway	5	0.208333333333333	0.832970935693524
Diseases associated with visual transduction	36	1.5	2.79751442472094
Synthesis of UDP-N-acetyl-glucosamine	2	0.0833333333333333	0.28232985128664
The AIM2 inflammasome	1	0.0416666666666667	0.204124145231932
Post-transcriptional silencing by small RNAs	8	0.333333333333333	0.701964118163034
Signaling by SCF-KIT	77	3.20833333333333	4.2424271833229
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	8	0.333333333333333	0.916831342257085
Activation of Na-permeable Kainate Receptors	1	0.0416666666666667	0.204124145231932
NF-kB is activated and signals survival	2	0.0833333333333333	0.28232985128664
Signaling by WNT in cancer	100	4.16666666666667	6.43811116417842
Interaction between L1 and Ankyrins	15	0.625	0.875388112682647
AUF1 (hnRNP D0) destabilizes mRNA	24	1	2.48473601082253
Base-free sugar-phosphate removal via the single-nucleotide replacement pathway	2	0.0833333333333333	0.408248290463863
Collagen degradation	11	0.458333333333333	0.721060008759246
Gap junction degradation	2	0.0833333333333333	0.28232985128664
G-protein beta:gamma signalling	8	0.333333333333333	0.761386987626881
TCF dependent signaling in response to WNT	87	3.625	5.92571771473993
SHC-related events triggered by IGF1R	9	0.375	0.575779245136914
Signal regulatory protein (SIRP) family interactions	6	0.25	0.531609533071195
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	3	0.125	0.337831962346088
Transport of connexins along the secretory pathway	3	0.125	0.337831962346088
ChREBP activates metabolic gene expression	5	0.208333333333333	0.658005330140078
Peptide hormone biosynthesis	6	0.25	0.442325868464691
Cation-coupled Chloride cotransporters	3	0.125	0.337831962346088
G alpha (q) signalling events	92	3.83333333333333	3.78402438941798
Prolonged ERK activation events	11	0.458333333333333	0.588229965875272
Metabolism of steroid hormones and vitamin D	27	1.125	1.29589653371207
Reduction of cytosolic Ca++ levels	4	0.166666666666667	0.380693493813441
Class A/1 (Rhodopsin-like receptors)	129	5.375	5.99864115047516
"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	5	0.208333333333333	0.658005330140078
Depurination	1	0.0416666666666667	0.204124145231932
Cell-Cell communication	80	3.33333333333333	3.72613177048457
ATM mediated response to DNA double-strand break	6	0.25	0.607918758874329
Cyclin B2 mediated events	4	0.166666666666667	0.380693493813441
Signal attenuation	8	0.333333333333333	0.701964118163034
TGFBR1 KD Mutants in Cancer	27	1.125	1.45400496380948
Beta-catenin phosphorylation cascade	11	0.458333333333333	0.658005330140078
Role of DCC in regulating apoptosis	4	0.166666666666667	0.380693493813441
Signaling by Robo receptor	22	0.916666666666667	1.66594187138705
Sodium/Calcium exchangers	3	0.125	0.612372435695794
Transport of fatty acids	0	0	0
Scavenging of heme from plasma	11	0.458333333333333	1.28466428254256
Enzymatic degradation of dopamine by COMT	2	0.0833333333333333	0.28232985128664
Pre-NOTCH Processing in the Endoplasmic Reticulum	1	0.0416666666666667	0.204124145231932
RNA Polymerase II Transcription	55	2.29166666666667	4.19605577393473
STING mediated induction of host immune responses	10	0.416666666666667	0.928611242975073
HIV elongation arrest and recovery	17	0.708333333333333	1.04170289792063
Histamine receptors	0	0	0
TWIK-related spinal cord K+ channel (TRESK)	0	0	0
MicroRNA (miRNA) biogenesis	17	0.708333333333333	1.26762930621338
IKK complex recruitment mediated by RIP1	9	0.375	0.575779245136914
Downregulation of ERBB2:ERBB3 signaling	3	0.125	0.337831962346088
Tristetraprolin (TTP) destabilizes mRNA	12	0.5	0.978019293843651
Amine-derived hormones	7	0.291666666666667	0.624093545570845
Recycling pathway of L1	14	0.583333333333333	0.928611242975073
Glucuronidation	6	0.25	0.737209780774486
Chemokine receptors bind chemokines	18	0.75	0.989070710093681
Nuclear Envelope Reassembly	3	0.125	0.337831962346088
Activation of AMPA receptors	0	0	0
Organic cation transport	2	0.0833333333333333	0.28232985128664
Interferon alpha/beta signaling	31	1.29166666666667	1.60106395784224
Signaling by NOTCH1	42	1.75	1.79975843789732
Synthesis of 5-eicosatetraenoic acids	1	0.0416666666666667	0.204124145231932
Synthesis of PI	1	0.0416666666666667	0.204124145231932
Plus-strand DNA synthesis	0	0	0
Regulation of insulin secretion	37	1.54166666666667	2.2837643727287
Role of LAT2/NTAL/LAB on calcium mobilization	63	2.625	3.32071888497709
