Reactome Pathway	Sum	Avg	StdDev
Axon guidance	479	9.58	10.7799700881793
Adrenoceptors	18	0.36	0.631163486696415
"XAV939 inhibits tankyrase, stabilizing AXIN"	240	4.8	6.24989795835067
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	11	0.22	0.464670170494017
cRNA Synthesis	0	0	0
tRNA Aminoacylation	51	1.02	1.84601059098826
DNA Damage/Telomere Stress Induced Senescence	84	1.68	1.74309131916225
Toll Like Receptor 5 (TLR5) Cascade	84	1.68	2.03479929311598
VEGFR2 mediated vascular permeability	48	0.96	1.65319727331308
G0 and Early G1	27	0.54	1.18166261285201
HSF1-dependent transactivation	47	0.94	1.57025930524684
MyD88:Mal cascade initiated on plasma membrane	95	1.9	2.23378511015884
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	11	0.22	0.615778916064352
Tryptophan catabolism	11	0.22	0.615778916064352
formation of the beta-catenin:TCF transactivating complex	68	1.36	2.06782938545397
Pyrimidine metabolism	18	0.36	0.662709343128183
IRAK1 recruits IKK complex	15	0.3	0.677630927178938
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	2	0.04	0.197948663722157
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	7	0.14	0.452205479752698
Signaling by Rho GTPases	178	3.56	4.38997001523859
NS1 Mediated Effects on Host Pathways	1	0.02	0.14142135623731
Butyrate Response Factor 1 (BRF1) destabilizes mRNA	30	0.6	1.03015750727543
Semaphorin interactions	101	2.02	2.58322690147223
Caspase-8 activation by cleavage	39	0.78	0.763718080264209
HIV Life Cycle	169	3.38	4.33726143259706
HDMs demethylate histones	44	0.88	1.1183077594732
Na+/Cl- dependent neurotransmitter transporters	20	0.4	0.96890428330361
Interconversion of polyamines	6	0.12	0.385449644663773
Stimuli-sensing channels	140	2.8	2.84282124887606
HIV Transcription Elongation	47	0.94	1.40567363472
"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	16	0.32	0.68332918532008
ABCA transporters in lipid homeostasis	30	0.6	1.19522860933439
Complement cascade	41	0.82	1.32001855274532
G alpha (z) signalling events	38	0.76	1.15281377153326
VEGF binds to VEGFR leading to receptor dimerization	11	0.22	0.506689938599091
Toll Like Receptor 4 (TLR4) Cascade	133	2.66	3.06134557583653
Resolution of D-loop structures	0	0	0
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	13	0.26	0.599659767480439
Signaling by ERBB4	225	4.5	4.92080132847138
Organic cation/anion/zwitterion transport	10	0.2	0.534522483824849
TRAF3-dependent IRF activation pathway	14	0.28	0.757008074256673
Organic anion transport	3	0.06	0.313635691430002
Highly sodium permeable acetylcholine nicotinic receptors	17	0.34	0.626294577622371
Translation initiation complex formation	55	1.1	1.76415557646121
PDE3B signalling	1	0.02	0.14142135623731
TRAF6 mediated induction of TAK1 complex	18	0.36	0.562791874388349
ERK1 activation	4	0.08	0.27404751561787
Neurotoxicity of clostridium toxins	12	0.24	0.476380914300945
Laminin interactions	47	0.94	1.97339446494757
Gap-filling DNA repair synthesis and ligation in GG-NER	22	0.44	1.09096474811639
Regulation of cholesterol biosynthesis by SREBP (SREBF)	86	1.72	2.38224726693438
Degradation of GABA	4	0.08	0.27404751561787
Activation of TRKA receptors	6	0.12	0.328260722659316
Sphingolipid de novo biosynthesis	35	0.7	1.32864823126702
Budding	0	0	0
p75NTR recruits signalling complexes	19	0.38	0.779586494265272
Mitotic Prophase	141	2.82	3.40281995901479
CREB phosphorylation through the activation of Ras	31	0.62	0.854519795927896
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	4	0.08	0.27404751561787
AKT phosphorylates targets in the cytosol	9	0.18	0.560247758603645
Protein folding	78	1.56	1.93949288554024
SHC1 events in ERBB2 signaling	33	0.66	0.91718290967283
Interleukin-1 processing	5	0.1	0.364215679542342
Integration of provirus	11	0.22	0.648074069840786
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	66	1.32	1.75476028946104
Abortive elongation of HIV-1 transcript in the absence of Tat	29	0.58	0.970798114744686
APC-Cdc20 mediated degradation of Nek2A	40	0.8	0.925820099772551
Eukaryotic Translation Initiation	104	2.08	2.87025562397128
Processing of DNA ends prior to end rejoining	6	0.12	0.385449644663773
MPS VI - Maroteaux-Lamy syndrome	177	3.54	4.28195072844333
Nef mediated downregulation of MHC class I complex cell surface expression	10	0.2	0.404061017820884
GRB2:SOS provides linkage to MAPK signaling for Integrins	23	0.46	0.761577310586391
RNA Polymerase III Transcription Termination	30	0.6	0.96890428330361
Cap-dependent Translation Initiation	104	2.08	2.87025562397128
ABH2 mediated Reversal of Alkylation Damage	1	0.02	0.14142135623731
Transport of the SLBP Dependant Mature mRNA	52	1.04	1.61573891606842
Nucleotide-like (purinergic) receptors	14	0.28	0.496518491342365
alpha-linolenic acid (ALA) metabolism	12	0.24	0.517450579322138
Alpha-defensins	18	0.36	1.20813568639234
Fusion and Uncoating of the Influenza Virion	0	0	0
Mitotic Anaphase	227	4.54	6.44667292769958
TWIK-releated acid-sensitive K+ channel (TASK)	5	0.1	0.303045763365663
Inhibition of replication initiation of damaged DNA by RB1/E2F1	17	0.34	0.626294577622371
MRN complex relocalizes to nuclear foci	4	0.08	0.27404751561787
TRAF6 Mediated Induction of proinflammatory cytokines	75	1.5	1.84335541436628
Synthesis of IPs in the nucleus	2	0.04	0.197948663722157
Synthesis of Lipoxins (LX)	8	0.16	0.42185208743524
PD-1 signaling	10	0.2	0.494871659305394
Regulation of actin dynamics for phagocytic cup formation	93	1.86	2.53956448138299
Fatty Acyl-CoA Biosynthesis	16	0.32	0.712569366476567
RMTs methylate histone arginines	70	1.4	2.08003139693729
Pregnenolone biosynthesis	25	0.5	0.735402152927643
Signaling by FGFR2 amplification mutants	0	0	0
Signaling by NOTCH1 in Cancer	108	2.16	2.49374728274621
"PTM: gamma carboxylation, hypusine formation and arylsulfatase activation"	43	0.86	1.30946320206068
AXIN missense mutants destabilize the destruction complex	101	2.02	2.78838699624287
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	7	0.14	0.452205479752698
Serotonin and melatonin biosynthesis	6	0.12	0.328260722659316
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	142	2.84	3.2661529514156
Nuclear Events (kinase and transcription factor activation)	26	0.52	0.706818107248742
SRP-dependent cotranslational protein targeting to membrane	93	1.86	2.60305942447477
NoRC negatively regulates rRNA expression	82	1.64	2.12622113773018
Organic anion transporters	6	0.12	0.328260722659316
Visual phototransduction	104	2.08	3.02937994598612
Formation of Fibrin Clot (Clotting Cascade)	52	1.04	1.32418631157217
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	5	0.1	0.364215679542342
L1CAM interactions	155	3.1	3.4948942350643
Formation of transcription-coupled NER (TC-NER) repair complex	39	0.78	1.46091947563366
Asymmetric localization of PCP proteins	78	1.56	2.37469654344916
AMER1 mutants destabilize the destruction complex	101	2.02	2.78838699624287
"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	29	0.58	1.01196918562428
Activation of BAD and translocation to mitochondria	16	0.32	0.740656079818041
Mitotic M-M/G1 phases	365	7.3	9.54099639686013
Gamma-carboxylation of protein precursors	8	0.16	0.42185208743524
PLC-gamma1 signalling	39	0.78	1.16566526507573
Ribosomal scanning and start codon recognition	53	1.06	1.77752407486782
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	38	0.76	0.959591749928381
Synthesis of PIPs at the ER membrane	1	0.02	0.14142135623731
M/G1 Transition	93	1.86	3.23255127648457
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	168	3.36	3.72394348802997
Latent infection of Homo sapiens with Mycobacterium tuberculosis	58	1.16	1.53010603874239
Glucose transport	70	1.4	2.04040812244081
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	69	1.38	1.98864121388224
Tandem pore domain potassium channels	11	0.22	0.506689938599091
Classical antibody-mediated complement activation	9	0.18	0.481917936955229
Relaxin receptors	5	0.1	0.303045763365663
Synthesis of DNA	122	2.44	3.93394437776476
ZBP1(DAI) mediated induction of type I IFNs	36	0.72	1.24605499927752
MPS IX - Natowicz syndrome	177	3.54	4.28195072844333
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	26	0.52	0.706818107248742
Methionine salvage pathway	5	0.1	0.303045763365663
Aflatoxin activation and detoxification	21	0.42	0.859283042389861
Entry of Influenza Virion into Host Cell via Endocytosis	0	0	0
Resolution of AP sites via the multiple-nucleotide patch replacement pathway	14	0.28	0.858094709581783
Diseases associated with visual transduction	104	2.08	3.02937994598612
Synthesis of UDP-N-acetyl-glucosamine	6	0.12	0.328260722659316
The AIM2 inflammasome	1	0.02	0.14142135623731
Post-transcriptional silencing by small RNAs	15	0.3	0.614451804788759
Signaling by SCF-KIT	207	4.14	4.44012318270012
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	23	0.46	0.994064014692274
Activation of Na-permeable Kainate Receptors	1	0.02	0.14142135623731
NF-kB is activated and signals survival	11	0.22	0.545482374058194
Signaling by WNT in cancer	261	5.22	6.63106480198793
Interaction between L1 and Ankyrins	56	1.12	1.73369959500321
AUF1 (hnRNP D0) destabilizes mRNA	68	1.36	2.17368304018403
Base-free sugar-phosphate removal via the single-nucleotide replacement pathway	8	0.16	0.467734444106997
Collagen degradation	40	0.8	1.04978131833565
Gap junction degradation	9	0.18	0.481917936955229
G-protein beta:gamma signalling	18	0.36	0.721676053732291
TCF dependent signaling in response to WNT	240	4.8	6.24989795835067
SHC-related events triggered by IGF1R	24	0.48	0.706818107248742
Signal regulatory protein (SIRP) family interactions	17	0.34	0.65807387464463
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	4	0.08	0.27404751561787
Transport of connexins along the secretory pathway	3	0.06	0.239897937482095
ChREBP activates metabolic gene expression	17	0.34	0.688387645894672
Peptide hormone biosynthesis	11	0.22	0.581693516328638
Cation-coupled Chloride cotransporters	8	0.16	0.42185208743524
G alpha (q) signalling events	253	5.06	5.26214823827994
Prolonged ERK activation events	24	0.48	0.677329690921697
Metabolism of steroid hormones and vitamin D	55	1.1	1.31319830791787
Reduction of cytosolic Ca++ levels	12	0.24	0.555492059863531
Class A/1 (Rhodopsin-like receptors)	339	6.78	7.04588459995751
"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	10	0.2	0.534522483824849
Depurination	3	0.06	0.239897937482095
Cell-Cell communication	204	4.08	4.34172917682551
ATM mediated response to DNA double-strand break	11	0.22	0.545482374058194
Cyclin B2 mediated events	6	0.12	0.328260722659316
Signal attenuation	24	0.48	0.838852471765897
TGFBR1 KD Mutants in Cancer	73	1.46	1.99192246386269
Beta-catenin phosphorylation cascade	30	0.6	0.96890428330361
Role of DCC in regulating apoptosis	10	0.2	0.451753951452626
Signaling by Robo receptor	44	0.88	1.40900891496434
Sodium/Calcium exchangers	3	0.06	0.424264068711929
Transport of fatty acids	0	0	0
Scavenging of heme from plasma	24	0.48	1.11098411972706
Enzymatic degradation of dopamine by COMT	5	0.1	0.364215679542342
Pre-NOTCH Processing in the Endoplasmic Reticulum	1	0.02	0.14142135623731
RNA Polymerase II Transcription	128	2.56	3.47092882940223
STING mediated induction of host immune responses	26	0.52	0.994679724887384
HIV elongation arrest and recovery	32	0.64	0.942424142998322
Histamine receptors	4	0.08	0.27404751561787
TWIK-related spinal cord K+ channel (TRESK)	0	0	0
MicroRNA (miRNA) biogenesis	31	0.62	1.06694299141931
IKK complex recruitment mediated by RIP1	23	0.46	0.787918984750724
Downregulation of ERBB2:ERBB3 signaling	12	0.24	0.555492059863531
Tristetraprolin (TTP) destabilizes mRNA	27	0.54	0.97331749125119
Amine-derived hormones	14	0.28	0.572855361593241
Recycling pathway of L1	33	0.66	0.871545659581123
Glucuronidation	10	0.2	0.571428571428571
Chemokine receptors bind chemokines	32	0.64	1.12049551720729
Nuclear Envelope Reassembly	21	0.42	0.927801878921687
Activation of AMPA receptors	3	0.06	0.239897937482095
Organic cation transport	7	0.14	0.350509832753866
Interferon alpha/beta signaling	80	1.6	1.74963553055941
Signaling by NOTCH1	108	2.16	2.49374728274621
Synthesis of 5-eicosatetraenoic acids	3	0.06	0.239897937482095
Synthesis of PI	2	0.04	0.197948663722157
Plus-strand DNA synthesis	1	0.02	0.14142135623731
Regulation of insulin secretion	79	1.58	2.06120630422368
Role of LAT2/NTAL/LAB on calcium mobilization	181	3.62	4.05518061199725
